ensid,entrezid,symbol,logFC,logCPM,F,PValue,FDR
ENSG00000114770,10057,ABCC5,0.0313861396887484,7.10107868003738,20.2435430080157,0.319948592010005,0.393003065917376
ENSG00000138801,9061,PAPSS1,0.0303630440796643,7.18168035390412,41.3761858771611,0.320393630328229,0.393493810795218
ENSG00000144642,27303,RBMS3,-0.0334461876480173,6.93184712479604,4.66888587644365,0.320674644247716,0.393782997091123
ENSG00000165733,9790,BMS1,-0.0308959031323155,7.12703920433163,73.9365673292515,0.320943853850151,0.394057607802095
ENSG00000144580,9125,CNOT9,0.0309810535843451,7.12746326977406,88.7509571009635,0.32111786464859,0.394215271213726
ENSG00000085415,81929,SEH1L,0.0317641971513546,7.06322698901549,41.9014957204209,0.321506171751801,0.394635929972217
ENSG00000038532,23274,CLEC16A,-0.0311991552935921,7.09769178662555,69.6381499007961,0.321876926540226,0.394979874206181
ENSG00000102893,5257,PHKB,-0.0316136574568563,7.06491385238155,32.2149049050599,0.321877757522561,0.394979874206181
ENSG00000159579,89970,RSPRY1,-0.0322808177576182,7.01066206172616,29.7903208112304,0.322346485287692,0.395449128837488
ENSG00000176014,84617,TUBB6,0.0301977219403445,7.1852853353734,19.3409571865602,0.322351649614549,0.395449128837488
ENSG00000266338,284565,NBPF15,-0.0316864853431526,7.05617521195127,24.0809366767959,0.322452139914818,0.395516281152611
ENSG00000174606,90806,ANGEL2,-0.0321978682873732,7.01293947733154,33.1320398509853,0.323150300175942,0.396316405876155
ENSG00000008282,6856,SYPL1,-0.0295250887527146,7.22697806578344,47.5039199000685,0.323712721483369,0.396949854925351
ENSG00000204231,6257,RXRB,-0.0305088448015426,7.14241888688469,53.8619296287863,0.324065493196157,0.397326079801557
ENSG00000168297,54899,PXK,-0.032778162113835,6.96172944227304,21.8268814082329,0.324540707404974,0.397852299420874
ENSG00000111679,5777,PTPN6,-0.0325347698333899,6.97906166912864,5.5683287465569,0.32470614120331,0.397998665915584
ENSG00000169738,51181,DCXR,-0.0308796791680323,7.10808720205423,18.9038532153522,0.324830873983111,0.398095109949531
ENSG00000147533,51125,GOLGA7,0.0307471598171345,7.12622348853491,44.7868895231588,0.325010699724573,0.398259036019693
ENSG00000148572,29982,NRBF2,0.032906287432617,6.953791962258,37.9406076119393,0.325895910966384,0.399287152820917
ENSG00000160209,8566,PDXK,0.0298162582644601,7.19705652151144,35.6112602118361,0.326231101695138,0.399641189479165
ENSG00000117602,11123,RCAN3,0.0313949363157338,7.06722533540549,18.9864259164982,0.326380367934226,0.399767395974977
ENSG00000085365,9522,SCAMP1,0.0319045519120846,7.02677531609879,19.1565599043927,0.326480020880989,0.399788284040766
ENSG00000153029,3140,MR1,0.0320823777782384,7.0130872719457,13.5414246045724,0.326489911547462,0.399788284040766
ENSG00000167986,1642,DDB1,0.0277911439607026,7.37242703703719,53.6611642823517,0.326811932836562,0.400125925417374
ENSG00000185504,80233,FAAP100,0.0309169575293212,7.10226224110092,29.2063287295719,0.327007810600575,0.400309051634376
ENSG00000230124,84320,ACBD6,0.0313768966625422,7.06523713784684,60.2950695028215,0.327062362581589,0.400319145478952
ENSG00000145715,5921,RASA1,-0.0312694581403398,7.06429263502112,19.1862384563446,0.327308527123697,0.400563734001183
ENSG00000067064,3422,IDI1,-0.0310690449831785,7.07843367820384,18.0140567265708,0.327670158308179,0.400949542614892
ENSG00000132522,2874,GPS2,-0.0304774053316288,7.12456635104811,37.6098920758003,0.327996342266646,0.401291873605315
ENSG00000186501,84065,TMEM222,0.0309910840084344,7.09089372760289,36.7985047516269,0.328057095546562,0.401309408659973
ENSG00000204217,659,BMPR2,0.0299015406234651,7.17841068564977,27.4592036942484,0.328398167208621,0.401669801290114
ENSG00000068024,9759,HDAC4,-0.0314833092023263,7.04006888239806,26.4335749626549,0.328715766464097,0.401958239150094
ENSG00000117682,79947,DHDDS,-0.0308369846922965,7.09157443132587,50.8820054987715,0.32872698100534,0.401958239150094
ENSG00000184584,340061,STING1,0.0304964388314226,7.12584659637884,16.2557513330722,0.329056791227953,0.402248191099945
ENSG00000173457,26472,PPP1R14B,-0.029718633158796,7.18244232901188,21.8060860181702,0.329057166854692,0.402248191099945
ENSG00000113719,57222,ERGIC1,0.0288652488185953,7.2628604962034,55.3717639589503,0.329283027307661,0.402467378916263
ENSG00000176973,23625,FAM89B,0.031157725273082,7.06942433563717,24.4987272782677,0.329639591421948,0.402846235205364
ENSG00000133275,1455,CSNK1G2,-0.0296107091656615,7.18779236238379,43.7809440171144,0.329809144891707,0.402996474570857
ENSG00000134308,10971,YWHAQ,0.0280959026621908,7.32703523317442,73.9114310557069,0.330123670912597,0.403323789575947
ENSG00000035928,5981,RFC1,0.0303767045119057,7.12858033273615,44.8027485346734,0.330392670592661,0.403595398795189
ENSG00000079459,2222,FDFT1,0.0284747633962324,7.29132368435563,25.5235258368756,0.330451310944038,0.40361000043956
ENSG00000178307,8834,TMEM11,-0.0319827227718222,6.99024184518781,38.0469692403777,0.330805476252189,0.403985498262491
ENSG00000130811,8666,EIF3G,-0.0283963136735175,7.28825711928037,44.1215754885913,0.330878566345777,0.403990795376156
ENSG00000168175,93487,MAPK1IP1L,0.0296903959606995,7.18329471184367,84.3279465073423,0.330903276120134,0.403990795376156
ENSG00000010810,2534,FYN,0.0294919444599067,7.1988891695863,32.5546939365802,0.331152454289713,0.404226252402387
ENSG00000101773,5932,RBBP8,0.032492540736298,6.95782465970467,13.4320015954411,0.33118965248885,0.404226252402387
ENSG00000087274,118,ADD1,-0.0277832777739708,7.34110214482555,75.8569917229725,0.331443649777329,0.404458618017364
ENSG00000186834,10614,HEXIM1,0.0302740758456845,7.13148256857491,34.3482410151918,0.331481825012511,0.404458618017364
ENSG00000198805,4860,PNP,-0.0317652632492066,7.00357887146596,14.2315936714613,0.331520389505037,0.404458618017364
ENSG00000118564,26234,FBXL5,-0.0297377602543013,7.16585265126085,39.5256684862568,0.331968615278538,0.404948310862559
ENSG00000186635,116985,ARAP1,0.0289302345203711,7.23414020830038,37.7959658197362,0.33369197546879,0.406993104955938
ENSG00000164941,55656,INTS8,0.0312466862387511,7.04092321262165,31.3310123161824,0.33378678956618,0.407043261348397
ENSG00000068120,80347,COASY,-0.0293286324331431,7.19097364151407,58.3907965063357,0.333827266970519,0.407043261348397
ENSG00000168118,5867,RAB4A,-0.0307588161824055,7.06957810139605,48.9699398778196,0.334230291678707,0.407477206538206
ENSG00000146576,79034,C7orf26,0.0311304773195347,7.04723795756243,43.7434725560431,0.334374982952687,0.407596126286799
ENSG00000082701,2932,GSK3B,0.0295875945535609,7.1683302502529,63.2212863728005,0.335441317170245,0.408838317628192
ENSG00000101639,55125,CEP192,-0.0317256256109857,6.98471340678171,20.0482565980228,0.335845554462477,0.409273303965057
ENSG00000129128,60559,SPCS3,0.0291704076542143,7.20099564758305,37.4272043773308,0.336021230591157,0.409429674201628
ENSG00000141971,93343,MVB12A,0.0307248614626786,7.06976843159325,28.5323083439454,0.336333023812983,0.409751830730445
ENSG00000167468,2879,GPX4,0.0281134180335748,7.29101972613165,26.2389725281713,0.336692714078813,0.410132240835753
ENSG00000114125,9616,RNF7,0.0302367110211003,7.10491207651592,58.4214411839396,0.337221743545255,0.410718790215375
ENSG00000068650,23250,ATP11A,-0.0298566170803975,7.12586189851574,8.45089463566014,0.337732413591434,0.41124404797179
ENSG00000196712,4763,NF1,0.0297457416407504,7.1429190802996,21.039454466328,0.337748148131834,0.41124404797179
ENSG00000150995,3708,ITPR1,-0.0317358068249325,6.97399572088451,6.38298545542787,0.337806656079939,0.411257364006629
ENSG00000162959,51072,MEMO1,0.0316223975170446,6.98970807500441,45.9353557080877,0.338035567039062,0.411447253700136
ENSG00000105202,2091,FBL,-0.0282363830957899,7.26485514381842,31.5287968731515,0.338057818742865,0.411447253700136
ENSG00000179091,1537,CYC1,0.0286104561496754,7.23872566870571,31.6453754135841,0.338183427581651,0.411542191926151
ENSG00000104880,23370,ARHGEF18,0.029868375527157,7.12740913684828,49.9666408394735,0.338784903810502,0.41221611448864
ENSG00000162852,163882,CNST,0.030660651858189,7.05969653439482,19.8774635458072,0.339240644161961,0.412712548378856
ENSG00000107164,8939,FUBP3,-0.0299934587676327,7.10576200082988,46.6050146929458,0.339418967217155,0.412871390402744
ENSG00000104529,1936,EEF1D,-0.0265727379432935,7.41231142566329,30.3342117405177,0.339546572841719,0.412968503406959
ENSG00000160679,26097,CHTOP,-0.0289867941402846,7.18876300085337,99.4624870155125,0.339926013126315,0.413371836190321
ENSG00000112245,7803,PTP4A1,0.0284403681526251,7.24418999721711,17.6359369559448,0.339994210168963,0.413396617005723
ENSG00000169057,4204,MECP2,0.0290921412390831,7.18440970957114,59.8321259324358,0.34050891701579,0.413964222697442
ENSG00000143373,57592,ZNF687,0.0301174132779377,7.09737220714316,35.6867071826973,0.340589397466056,0.414003844360806
ENSG00000138674,22872,SEC31A,0.0276095192280836,7.31334443684978,86.8097235174336,0.341153216259791,0.414630894779403
ENSG00000054983,2581,GALC,0.0314061715242339,6.98688997294369,13.2441790665584,0.341890988398784,0.415469158660035
ENSG00000033867,9497,SLC4A7,0.0313469988935494,6.99055110427676,8.51633745524879,0.342061559366757,0.415618015562279
ENSG00000089177,55614,KIF16B,-0.0311004549080998,6.99946487151955,17.4529692723745,0.342587611224704,0.416198692950755
ENSG00000148925,84280,BTBD10,0.0315954312826086,6.96715819855278,22.6627769552034,0.342873360227295,0.416487311952363
ENSG00000066136,4802,NFYC,-0.0292613226629629,7.14633809754348,71.1374248794676,0.343514523617985,0.41720751006989
ENSG00000145782,9140,ATG12,-0.0306121225233874,7.03226414599485,25.8281765924613,0.343816758650956,0.417515926188722
ENSG00000186660,80829,ZFP91,-0.0285520648388489,7.2060801004306,42.2032870997655,0.343952550850049,0.417622163216106
ENSG00000100219,7494,XBP1,0.0283416730919887,7.23034974682221,17.8205334302063,0.344315000694312,0.418003536160978
ENSG00000214253,51024,FIS1,0.0287416621664332,7.19380969055844,29.7346923245446,0.344570004476536,0.418254379205231
ENSG00000122557,64224,HERPUD2,-0.0307220943565445,7.0187727628682,47.7826746450697,0.344710131962393,0.418365729441932
ENSG00000160216,56894,AGPAT3,0.0286363896356207,7.19986419392229,28.7312582891859,0.345166088176903,0.41886030773292
ENSG00000176393,6051,RNPEP,0.0287818007739841,7.18588182758347,35.484040663849,0.345413698971265,0.419048009489443
ENSG00000141295,90507,SCRN2,-0.030871139208061,7.0029134012063,20.6125195694075,0.345436773564718,0.419048009489443
ENSG00000170779,55038,CDCA4,-0.0304604824063606,7.03596279095554,21.0594713986501,0.345466184341384,0.419048009489443
ENSG00000142002,91039,DPP9,0.0286995153831126,7.1918801741002,41.6346263387709,0.345635310372477,0.419194340371782
ENSG00000111271,80724,ACAD10,-0.0305144550404962,7.02962358879239,31.2108818632567,0.345847871120327,0.41939330142169
ENSG00000143344,23179,RGL1,-0.0307098547075546,7.01333906313681,9.76902931639121,0.345972027308576,0.4194850176834
ENSG00000134852,9575,CLOCK,0.0306930633286585,7.02123225160537,21.2015066107929,0.346229777093226,0.419738665400496
ENSG00000084234,334,APLP2,-0.026484991699997,7.38098310783531,25.6245895203603,0.347057276102658,0.420682859213051
ENSG00000116497,64766,S100PBP,-0.0309933230071777,6.97996011874696,37.0690783336227,0.348053602943437,0.421831402978552
ENSG00000146433,57583,TMEM181,-0.0295175417931719,7.09980274824323,21.3468284024069,0.348309491414672,0.422082359585063
ENSG00000169564,5093,PCBP1,0.0264482859352656,7.38293957123991,71.8277629716092,0.34872669543312,0.422528701053865
ENSG00000184216,3654,IRAK1,0.028063730467356,7.22988143802112,32.6080447764345,0.349142834396855,0.422973627152581
ENSG00000113716,22993,HMGXB3,0.0286336833113728,7.17758696013569,46.260333398258,0.349478898013978,0.423321433842068
ENSG00000103365,23062,GGA2,0.0281323681923865,7.22137894438363,44.6595148454322,0.349601662419019,0.423410811377476
ENSG00000104973,81857,MED25,0.0292898445614614,7.11835673152093,30.4886218402146,0.349964638839582,0.423791049554306
ENSG00000074582,617,BCS1L,-0.0306961445762781,6.99244476478695,38.4370736083348,0.350237166854049,0.424061667710539
ENSG00000140988,6187,RPS2,-0.0243332125597535,7.57721712138179,22.8297584296371,0.351327130010006,0.425321809121481
ENSG00000132002,3337,DNAJB1,0.0274006232779909,7.27691289166284,32.0910735145336,0.351717954061724,0.425735328040269
ENSG00000120686,51569,UFM1,0.0291711018015743,7.11834924984573,24.1892983921628,0.351886203657133,0.425879354699134
ENSG00000133028,6341,SCO1,0.0303681192960057,7.01818440691744,53.4795049950878,0.351958730482839,0.425907506302371
ENSG00000174106,23592,LEMD3,-0.0304793227531878,6.9960633035559,27.3229192081599,0.352988322421121,0.427093638534722
ENSG00000241973,5297,PI4KA,0.0277754569917682,7.23437041782726,36.1559566416693,0.353247842226654,0.427347830401543
ENSG00000135018,29979,UBQLN1,-0.0274420843889981,7.25614140228023,46.8563327620158,0.353536691223368,0.427637427679588
ENSG00000117713,8289,ARID1A,-0.0276669748035054,7.23376991416979,53.1824843857708,0.353848283782156,0.427954450657071
ENSG00000101911,5634,PRPS2,0.0298302775699633,7.05108329638615,14.2006261722195,0.354143139610325,0.42824605354181
ENSG00000142396,105372481,ERVK3-1,-0.029462876059007,7.07386688678163,63.4027394283587,0.354188465335332,0.42824605354181
ENSG00000168488,11273,ATXN2L,-0.0270294237319355,7.29072856004826,64.8419978626812,0.354260327533835,0.428273043145015
ENSG00000109270,8649,LAMTOR3,0.0300692971347127,7.02811423288078,35.137573691911,0.35478599117246,0.428848558960559
ENSG00000100422,64781,CERK,0.0287588750478679,7.13852755294028,25.5740188137134,0.354861840827882,0.42888027596212
ENSG00000089737,57062,DDX24,-0.0269862185088922,7.29059543457139,60.4199474581468,0.355058490930657,0.429057961153975
ENSG00000104856,5971,RELB,0.030909188024118,6.95752080058029,11.3693527237102,0.355342200159584,0.429340785517764
ENSG00000086712,55787,TXLNG,0.030989807180694,6.94831726624559,20.8106225550132,0.355861752472913,0.429908447474613
ENSG00000007944,29116,MYLIP,-0.0292917349837961,7.07814652589571,15.6289606343268,0.356180011590951,0.430232807070529
ENSG00000100154,23331,TTC28,0.0305050805598639,6.98346309477356,9.69029894042176,0.356575399403431,0.430650227415851
ENSG00000073969,4905,NSF,0.028846681996681,7.11972623170926,44.3061201068039,0.356990235930984,0.43109101684919
ENSG00000177728,9772,TMEM94,0.0278712812619489,7.20335577301645,38.556676147303,0.357515211887337,0.431664665749446
ENSG00000157954,26100,WIPI2,-0.0274418670740771,7.22315893969262,56.2480254554979,0.359780843605687,0.434339532603152
ENSG00000143376,81609,SNX27,0.0284290691519276,7.13805592317736,60.4702054976341,0.360479939504142,0.435122741833749
ENSG00000169710,2194,FASN,-0.0253451681388032,7.42011910198396,10.9914873846504,0.360938408205628,0.435615320248172
ENSG00000092108,23256,SCFD1,0.0294426679472335,7.04527050030173,33.6178632492045,0.361553289904551,0.436296509104529
ENSG00000150776,55216,NKAPD1,0.0300248320400371,6.9960047026099,24.9012006930728,0.361725570882766,0.436443483640127
ENSG00000136631,11311,VPS45,0.0290078050985321,7.07776981747264,43.8929422180691,0.362417715928545,0.437217576640004
ENSG00000196507,85012,TCEAL3,-0.0302110590392601,6.96604698805295,17.2331117767705,0.363076547692756,0.437951270378662
ENSG00000162378,79699,ZYG11B,0.0294597847359729,7.03444432867195,24.0459140564199,0.363351635632947,0.438221943365908
ENSG00000101104,80336,PABPC1L,0.0306083122652173,6.93990505566614,6.63659893495638,0.363467849839053,0.438300957157011
ENSG00000142039,90324,CCDC97,0.028849552696208,7.08501196457585,51.5938748942838,0.363654901566599,0.438439320526118
ENSG00000084207,2950,GSTP1,-0.0252874105918336,7.41097911100137,7.55372907373088,0.363684021688004,0.438439320526118
ENSG00000170759,3799,KIF5B,-0.0269977899987322,7.2427095237457,19.1540989557587,0.363963012332677,0.438714478752927
ENSG00000158864,4720,NDUFS2,0.0270269121072889,7.2466536097687,46.2730678327753,0.36404580343205,0.438753097821005
ENSG00000118260,1385,CREB1,-0.0292112038707938,7.04379285614631,23.7810220872506,0.364165807333001,0.438836549260356
ENSG00000162144,220002,CYB561A3,0.0274465083865164,7.20459283222178,12.5661643675228,0.364669870997687,0.439382722616725
ENSG00000152223,57724,EPG5,-0.0281143004090046,7.1356852654669,25.5268678352093,0.364849771200271,0.439538220739457
ENSG00000166341,8642,DCHS1,-0.0295494421441033,7.00624205003709,6.13843914821413,0.365900948534663,0.440743165679554
ENSG00000165959,79789,CLMN,-0.0294673767976799,7.01202683219683,6.50492368449549,0.366121791068175,0.440947740844855
ENSG00000124486,8239,USP9X,0.0267956493103064,7.25638430857151,52.9017050048435,0.366285089518056,0.441082964045632
ENSG00000140497,10066,SCAMP2,-0.0269100736119371,7.23795977624149,39.0307916123598,0.366366527216804,0.441119586043074
ENSG00000111832,51389,RWDD1,0.0292253286759159,7.03366213743108,24.8248019355998,0.367359321694863,0.442206804082309
ENSG00000182973,25904,CNOT10,0.0296636684337744,6.99687821894937,49.7760276952028,0.36737180646838,0.442206804082309
ENSG00000100281,10042,HMGXB4,0.0296791536432962,6.99500509366167,23.795016724512,0.367462924982016,0.442254905536618
ENSG00000124596,221443,OARD1,0.0298137806937339,6.98255365994297,29.8575324428869,0.367746022001724,0.442534014505137
ENSG00000124228,55661,DDX27,0.0276228081497634,7.17117072581928,75.6757038907899,0.367936762197377,0.442701921947992
ENSG00000165732,9188,DDX21,-0.0272842436015804,7.19470515482952,16.1599296270325,0.368010043985247,0.442728476238862
ENSG00000006652,3475,IFRD1,-0.0286965860706446,7.06605521628628,13.022403242752,0.368393531717927,0.443128159413034
